Country,Datetime,Tweet Id,Text,Username,Tweets_clean,VADER_class,VADER_score
Argentina,2022-12-17 21:27:28+00:00,1604226799994818560,"If Python and Javascript were France and Argentina, who do you think you win the Qatar World Cup final?

#FIFAWorldCup #WorldCup 
#QatarWorldCup #programming",LightEmmanuel7,if python and were who do you think win the world cup final,Positive,0.5859
Argentina,2022-12-17 21:25:55+00:00,1604226406426083328,"Dear @FlavioLuccisano 
I wish all the best for your country and your 🐐 Lionel Andreas Messi 🇦🇷💙🤍💙
May God make you World champions!
Vamos Argentina! 
#FIFAWorldCup #Qatar2022 #arg #fra #MortalKombat11 #MortalKombat12 #MortalKombat @noobde https://t.co/F2BdWVIkvZ",FaridMKAZE,dear i wish all the best for your country and 🐐 lionel 🇦🇷💙🤍💙 may god make you world qatar2022 fra mortalkombat11 mortalkombat12,Positive,0.9413
Argentina,2022-12-17 21:25:54+00:00,1604226403737673728,"Argentina's midfield have been trending upward, especially since Enzo Fernandez stepping up and De Paul back to form. 
They'll need to contain Griezmann, the battery of France.  
Croatia had a technically more efficient midfield than Argentina. 
#FIFAWorldCup 
#ArgentinaVsFrance",1903filellinas,have been upward especially since stepping up and de back to form theyll need contain the battery of had a technically more efficient than,Neutral,0.4754
Argentina,2022-12-17 21:24:06+00:00,1604225950862168064,"LIONEL MESSI VS. KYLIAN MBAPPÉ: THE RACE TO THE GOLDEN BOOT AT THE 2022 FIFA WORLD CUP
Watch Argentina's Lionel Messi's and France's Kylian Mbappé's best moments from the 2022 FIFA World Cup as they race to take home the Golden Boot. https://t.co/6JolRfcWSm",Streams1Live,lionel the race to golden boot at 2022 world cup watch and best from as they take home,Positive,0.6369
Argentina,2022-12-17 21:23:34+00:00,1604225816682196992,@FIFAWorldCup Well when France got four penalties in last World Cup no one said a shit. England got two penalties in a single match im this WC and no body said anything. But When Messi’s team Argentina gets it “it’s rIgGeD”. Yeah yeah cry harder cause we aren’t hearing your screams from Final.,DARKLORD777_,well when got four in last world cup no one said a two single match this and body anything but ’ s team it “ ” yeah cry harder cause we t hearing your from final,Neutral,-0.34
Argentina,2022-12-17 21:22:15+00:00,1604225484581404672,"Lionel Messi tried all his life to win a major trophy for Argentina. But he couldn't until Copa America. To have retired from International football &amp; coming back and winning Copa was excellent but I really feel the final feat is the World Cup! 
#FIFAWorldCup 
#ArgentinaVsFrance https://t.co/4FTKo8E2lW",Impranav_d,lionel tried all his life to win a major trophy for but he until copa have retired from international football coming back and winning was excellent i really feel the final feat is world cup,Positive,0.9194
Argentina,2022-12-17 21:20:07+00:00,1604224949300121601,"No matter the result today, Thank you Messi for making me fall in love with the game of football! Let’s get the final now too GOAT! Vamos Argentina and Messi 🇦🇷🐐 #FIFAWorldCup",hariiputtar,no matter the result today thank you for making me fall in love with game of football let ’ s get final now too goat and 🇦🇷🐐,Positive,0.7668
Argentina,2022-12-17 21:15:02+00:00,1604223668778827779,@DivesTech @FIFAWorldCup Def will be epic. Saw Messi @SoldierField representing Argentina score a hat trick during @CopaAmerica few years ago. Like to see him win a World Cup. France and his club teammate Mbappe will be very formidable. Can’t wait.,rmcadory,will be epic saw score a hat trick during few ago like to see him win world cup and his club teammate very formidable can ’ t wait,Positive,0.7269
Argentina,2022-12-17 21:10:34+00:00,1604222546328649729,"#HitTheBar tomorrow from 1PM for the @FIFAWorldCup Final! 🏆 

Argentina v France live across two big screens with full sound and commentary ⚽️ 

Reserve a table at https://t.co/UuXFYMJWia

1 Bridge Street East. https://t.co/CrJKZFCe1P",hitthebarltd,tomorrow from 1pm for the final 🏆 v live across two big with full sound and commentary ⚽️ reserve a table at 1 bridge street east,Neutral,0.0
Argentina,2022-12-17 21:08:24+00:00,1604222000167256075,"🇦🇷🇫🇷 | Lionel Messi and Kylian Mbappe will go head to head in the 2022 #FIFAWorldCup final between Argentina and France.

The outcome of the match could shape football narratives forever 👀

Who are you backing to win? 😅 

Read all about the it here 👇🏾 
https://t.co/1H22WqeKXg https://t.co/ns9nytKW4j",PulseSportsNG,🇦🇷🇫🇷 lionel and will go head to in the 2022 final between outcome of match could shape football forever 👀 who are you backing win 😅 read all about it here 👇🏾,Positive,0.7506
Argentina,2022-12-17 21:07:22+00:00,1604221740506300416,"Which team is winning the 2022 #FIFAWorldCup ?
Cast your vote below👇🏼 and feel free to comment further.
#WorldcupQatar2022 #WorldCup #QatarWorldCup2022 #Argentina #France #WorldCupFinals",FPL_APlus,which team is winning the 2022 cast your vote below 👇🏼 and feel free to comment further worldcupqatar2022 qatarworldcup2022,Positive,0.7717
Argentina,2022-12-17 21:07:01+00:00,1604221653713551360,"So my final prediction for this #FIFAWorldCup Qatar 2022 is that France beats Argentina 2-1 and clinches back-to-back titles.

#ARGFRA",iamadev2,so my final prediction for this 2022 is that 21 and,Neutral,0.0
Argentina,2022-12-17 21:05:13+00:00,1604221197427802112,"Emiliano Martinez and ‘greatest player of all time’ target #WorldCup glory 

#Argentina 🇦🇷 #ARG #FIFAWorldCup 

📰 Read Full Story 👇
https://t.co/d4lXtAAmw9",FootballMadUK,and ‘ player of all time ’ target glory 🇦🇷 📰 read full story 👇,Positive,0.5423
Argentina,2022-12-17 21:04:56+00:00,1604221127978622976,"Probabilities for the final at @FIFAWorldCup between @Argentina and #France according to my Nested ZIGP model. #ARGFRA #FIFAWorldCup #FIFAWorldCupQatar2022 
More infos: https://t.co/xlH47RQKoj https://t.co/lkXaVy7S50",LorenzGilch,for the final at between and according to my model fifaworldcupqatar2022 more,Neutral,0.0
Argentina,2022-12-17 21:04:53+00:00,1604221113181118465,"Hear this..

I dont know who you are but I can sense you will go late for any evening or carol service tomorrow between 4pm &amp; 6pm Nig Time.

The spirit is willing but the flesh will be in Argentina and France Borders.

Accurate? Send my seed

#FIFAWorldCup",iamakinakinpelu,hear this i dont know who you are but can sense will go late for any evening or carol service tomorrow between 4pm 6pm nig time the spirit is willing flesh be in and accurate send my seed,Neutral,0.2617
Argentina,2022-12-17 21:04:36+00:00,1604221042758762497,"🔥The 2022 World Cup final ball and the boots Lionel Messi will be using in his 2nd World Cup finals.

🇦🇷Argentina will be hoping to make it 3 wins in 6 FIFA World Cup finals.

#FIFAWorldCup|#Messi𓃵|#ARGFRA https://t.co/AWAy3hvML9",alimo_philip,🔥 the 2022 world cup final ball and boots lionel will be in his 2nd 🇦🇷 to make it 3 6,Neutral,-0.34
Argentina,2022-12-17 21:04:14+00:00,1604220952639934465,"@Saudi_Gazette Argentina-3
France-2
Argentina will win the final match and fifa world cup
#FIFAWorldCup 
#WorldCup 
#SaudiGazette",bishanjitkumar,argentina3 france2 will win the final match and world cup,Positive,0.5859
Argentina,2022-12-17 21:03:42+00:00,1604220817273147392,@itsmrgeoffrey @FIFAWorldCup He has referee on his side and Argentina is stronger,LeoACKERMANN3,he referee on his side and is,Neutral,0.0
Argentina,2022-12-17 21:00:30+00:00,1604220013019385856,"It’s MIDNIGHT in Doha. 

Today ARGENTINA 🇦🇷 and FRANCE 🇫🇷 go head to head in the FIFA World Cup Final Qatar 2022 🏆 https://t.co/7UUm9CN5Hx",Nicocantor1,it ’ s midnight in today 🇦🇷 and 🇫🇷 go head to the world cup final 2022 🏆,Neutral,0.0
Argentina,2022-12-17 21:00:00+00:00,1604219886359744512,"Congratulations to Jeanine and Urs, who were lucky enough to win tickets for tomorrow’s @FIFAWorldCup Final 🎉

Urs is bringing a friend and Jeanine has travelled to Qatar with her sons, who seem to be big fans of Argentina.

What are your predictions for tomorrow’s game? 🇫🇷🇦🇷 https://t.co/NM180a7rbb",FIFAMuseum,to and who were lucky enough win for tomorrow ’ s final 🎉 is a friend travelled with her sons seem be big of what are your game 🇫🇷🇦🇷,Positive,0.91
Argentina,2022-12-17 20:58:50+00:00,1604219591860830208,"Kylian Mbappé and Olivier Giroud are ready to face Argentina in the #FIFAWorldCup final tomorrow.
#Qatar2022 ends on Dec 18. https://t.co/RYSujPm821",SportsConnectUg,and are ready to face in the final tomorrow qatar2022 on 18,Neutral,0.3612
Argentina,2022-12-17 20:55:12+00:00,1604218678832402432,"For More Latest News Click Here: 👇👇👇
https://t.co/RuEJJSTWJR

Lionel Messi and Kylian Mbappé's BEST moments leading up to the 2022 FIFA World Cup final

Watch the best moments of Lionel Messi and Kylain Mbappé as Argentina and France prepare to face off in the 2022 FIFA Worl… https://t.co/wdDRRiKS4S",Yash24332405,for more latest news click here 👇👇👇 lionel and best leading up to the 2022 world cup final watch of as prepare face off in …,Positive,0.6369
Argentina,2022-12-17 20:54:30+00:00,1604218503896174592,"‘Heart says Messi but Mbappe…’, Shah Rukh Khan says THIS on FIFA World Cup 2022 final between Argentina and France https://t.co/jCyJTYCEAZ",abt_live,‘ heart but …’ shah rukh khan this on world cup 2022 final between and,Neutral,0.3818
Argentina,2022-12-17 20:53:51+00:00,1604218339638710272,"All I want is @KMbappe scoring the winner against Argentina and celebrating it with a Siuuuuu. Too dreamy but not impossible 🤠
#ArgentinaVsFrance #FIFAWorldCup",patrakalakar,all i want is scoring the winner against and it with a too dreamy but not impossible 🤠,Neutral,0.3716
Argentina,2022-12-17 20:51:23+00:00,1604217719192449024,"Scaloni has proven his ability as a coach, and everybody on that Argentina team wants to win FOR MESSI. 
I don't think so if a French team that's already won the cup will be able to match that desire - even if skill-wise they can more than match the Argentines.
#FIFAWorldCup",1903filellinas,scaloni proven his ability as a coach and everybody on that team to win for i dont think so if thats already won the cup will be able match desire even they can more than,Positive,0.91
Argentina,2022-12-17 20:50:10+00:00,1604217412701790208,The countdown continues to the #WorldCupFinal between #Argentina and #France. Who is your pick to be celebrating after the last duel at the #FIFAWorldCup? https://t.co/OMyCHkpDt7 #ARG #FRA #ARGFRA #Qatar2022 #WorldcupQatar2022,EverygameSports,the to between and who is your pick be after last duel at fra qatar2022 worldcupqatar2022,Neutral,0.0
Argentina,2022-12-17 20:47:20+00:00,1604216699821203458,"Rabiot has the best defensive stats in almost every category as a midfielder i think. One of the most underrated midfielders.Argentina shouldnt risk it with Di Maria from the start,Messi and Molina can do a job too as we have seen so far.I think Argentina plays 352 #FIFAWorldCup",Kloppmightyreds,the best defensive in almost every category as a i think one of most shouldnt risk it with di maria from and can do job too we have seen so 352,Positive,0.7501
Argentina,2022-12-17 20:47:10+00:00,1604216656808628229,"Probabilities for the #FINAL of #FIFAWorldCup between #Argentina and #France

#Argentina has some mini-advantage to win the World Cup after 90 minutes.

More infos: https://t.co/xlH47RQKoj

#FIFAWorldCup2022 #FIFAWorldCupQatar2022 @FIFAWorldCup #ARGFRA https://t.co/5QNYIohdNw",LorenzGilch,for the final of between and some to win world cup after 90 more fifaworldcup2022 fifaworldcupqatar2022,Positive,0.5859
Argentina,2022-12-17 20:44:42+00:00,1604216037456678915,"As they prepare to face off in the World Cup Final tomorrow, it’s worth noting that both France coach Didier Deschamps and Argentina boss Lionel Scaloni learned so much from working in Italy https://t.co/eqkqOoVa0v #FRA #ARG #SerieA #FRAARG #SerieATIM #Calcio #FIFAWorldCup https://t.co/CuZ7EYFch2",footballitalia,as they prepare to face off in the world cup final tomorrow it ’ s worth that both coach and boss lionel scaloni learned so much from working fra,Neutral,0.2263
Argentina,2022-12-17 20:44:12+00:00,1604215911644368897,"@Saudi_Gazette France- 2
Argentina- 2
Then match will go to penalty and france will win the FIFA WORLD CUP 2022!
#saudigazette #FIFAWorldCup2022 
#FIFAWorldCupQatar2022",UsmanRiaz619,2 then match will go to penalty and win the world cup 2022 fifaworldcup2022 fifaworldcupqatar2022,Neutral,0.2023
Argentina,2022-12-17 20:44:02+00:00,1604215869948628992,@FIFAWorldCup We love Messi ❤️ and Argentina 🇦🇷 from Bangladesh 🇧🇩.,AbirNowshad,we love ❤️ and 🇦🇷 from 🇧🇩,Positive,0.6369
Argentina,2022-12-17 20:42:00+00:00,1604215354816925696,"@snorlax4203 @KinkyKany3 @Allwrong77 @FIFAWorldCup Martinez isnt impressive, he barely had to save balls and when he does he isnt impressive. If he was as good as the croatian one, he wouldnt make Netherlands X Argentina game become 2-2 on last second",Julia_dynasty,snorlax4203 kinkykany3 allwrong77 impressive he barely had to save and when does if was as good the one wouldnt make x game become 22 on last second,Positive,0.8456
